UtcDateTime,LaneIndex,Action
10/04/2021 14:14:00,-1,"Miss: 0.844140625, 0.486142651402933"
10/04/2021 14:14:00,-1,"Miss: 0.844140625, 0.487188872620791"
10/04/2021 14:14:00,-1,"Miss: 0.84453125, 0.486822840409956"
10/04/2021 14:14:00,-1,"Miss: 0.844921875, 0.486822840409956"
10/04/2021 14:14:00,-1,"Miss: 0.844921875, 0.486822840409956"
10/04/2021 14:14:03,4,"damage=Medium"
10/04/2021 14:14:03,5,"damage=Medium"
10/04/2021 14:14:05,-1,"Miss: 0.51328125, 0.671303074670571"
10/04/2021 14:14:05,-1,"Miss: 0.512912273406982, 0.671303074670571"
10/04/2021 14:14:05,-1,"Miss: 0.512270069122314, 0.670872164680179"
10/04/2021 14:14:05,-1,"Miss: 0.511633539199829, 0.669679253551656"
10/04/2021 14:14:05,-1,"Miss: 0.510253143310547, 0.668465610129941"
10/04/2021 14:14:05,-1,"Miss: 0.508970832824707, 0.667642752562225"
10/04/2021 14:14:05,-1,"Miss: 0.507740259170532, 0.667642752562225"
10/04/2021 14:14:05,-1,"Miss: 0.506749057769775, 0.667642752562225"
10/04/2021 14:14:05,-1,"Miss: 0.505583906173706, 0.667642752562225"
10/04/2021 14:14:05,-1,"Miss: 0.505859375, 0.666910688140556"
10/04/2021 14:14:06,-1,"Miss: 0.505859375, 0.666910688140556"
10/04/2021 14:14:08,4,"cause=WatterLogging"
10/04/2021 14:14:08,5,"cause=WatterLogging"
10/04/2021 14:15:20,3,"open"
10/04/2021 14:15:21,2,"open"
10/04/2021 14:15:21,1,"open"
10/04/2021 14:15:30,4,"open"
10/04/2021 14:15:32,5,"open"
10/04/2021 14:15:32,-1,"Miss: 0.075390625, 0.809663250366032"
10/04/2021 14:15:32,-1,"Miss: 0.075390625, 0.810710856715547"
10/04/2021 14:15:32,-1,"Miss: 0.075390625, 0.811900193310761"
10/04/2021 14:15:32,-1,"Miss: 0.0747332334518433, 0.815555511072474"
10/04/2021 14:15:32,-1,"Miss: 0.073582136631012, 0.820102138714769"
10/04/2021 14:15:32,-1,"Miss: 0.0715421676635742, 0.822768204383236"
10/04/2021 14:15:32,-1,"Miss: 0.0694033920764923, 0.825582345094025"
10/04/2021 14:15:32,-1,"Miss: 0.0668667614459992, 0.829147763343018"
10/04/2021 14:15:32,-1,"Miss: 0.0643303215503693, 0.832712913502013"
10/04/2021 14:15:32,-1,"Miss: 0.0617920219898224, 0.836280655197657"
10/04/2021 14:15:32,-1,"Miss: 0.0592334628105164, 0.841407250869327"
10/04/2021 14:15:33,-1,"Miss: 0.058203125, 0.843338213762811"
10/04/2021 14:15:33,-1,"Miss: 0.058203125, 0.843338213762811"
10/04/2021 14:15:34,-1,"Miss: 0.06953125, 0.800878477306003"
10/04/2021 14:15:34,-1,"Miss: 0.069140625, 0.800878477306003"
10/04/2021 14:15:34,-1,"Miss: 0.069140625, 0.800878477306003"
10/04/2021 14:15:34,3,"close"
10/04/2021 14:15:35,-1,"Miss: 0.987109375, 0.114202049780381"
10/04/2021 14:15:35,-1,"Miss: 0.98671875, 0.114202049780381"
10/04/2021 14:15:35,-1,"Miss: 0.985760593414307, 0.112406427654305"
10/04/2021 14:15:35,-1,"Miss: 0.9859375, 0.111200603524204"
10/04/2021 14:15:35,-1,"Miss: 0.9859375, 0.110541727672035"
10/04/2021 14:15:35,-1,"Miss: 0.9859375, 0.110541727672035"
10/04/2021 14:15:36,6,"open"
10/04/2021 14:15:37,2,"close"
10/04/2021 14:15:41,6,"close"
10/04/2021 14:15:42,5,"close"
10/04/2021 14:15:42,4,"close"
10/04/2021 14:15:43,-1,"Miss: 0.119921875, 0.903367496339678"
10/04/2021 14:15:43,-1,"Miss: 0.119250082969666, 0.903367496339678"
10/04/2021 14:15:43,-1,"Miss: 0.118610990047455, 0.903367496339678"
10/04/2021 14:15:43,-1,"Miss: 0.117587196826935, 0.901911857012948"
10/04/2021 14:15:43,-1,"Miss: 0.117578125, 0.90190336749634"
10/04/2021 14:15:43,-1,"Miss: 0.117578125, 0.90190336749634"
10/04/2021 14:15:44,1,"close"
10/04/2021 14:15:45,-1,"Miss: 0.008984375, 0.53294289897511"
10/04/2021 14:15:45,-1,"Miss: 0.008984375, 0.53294289897511"
10/04/2021 14:15:45,-1,"Miss: 0.00859375, 0.532210834553441"
10/04/2021 14:15:45,-1,"Miss: 0.00783545225858688, 0.530789734154809"
10/04/2021 14:15:45,-1,"Miss: 0.00696874335408211, 0.529165421537564"
10/04/2021 14:15:45,-1,"Miss: 0.00616658926010132, 0.527662106872827"
10/04/2021 14:15:45,-1,"Miss: 0.00625, 0.526354319180088"
10/04/2021 14:15:45,-1,"Miss: 0.00625, 0.526354319180088"
10/04/2021 14:15:46,-1,"Miss: 0.85859375, 0.451683748169839"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.452918526019743"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.453513909224012"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.453879941434846"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.454612005856515"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.455217174345717"
10/04/2021 14:15:47,-1,"Miss: 0.85859375, 0.456410398245905"
10/04/2021 14:15:47,-1,"Miss: 0.85902099609375, 0.45760893926439"
10/04/2021 14:15:47,-1,"Miss: 0.858984375, 0.457540263543192"
10/04/2021 14:15:47,-1,"Miss: 0.86796875, 0.526354319180088"
10/04/2021 14:15:47,-1,"Miss: 0.867578125, 0.527086383601757"
10/04/2021 14:15:47,-1,"Miss: 0.867578125, 0.527818448023426"
10/04/2021 14:15:47,-1,"Miss: 0.867578125, 0.527818448023426"
10/04/2021 14:15:49,-1,"Miss: 0.55703125, 0.989751098096633"
10/04/2021 14:15:49,-1,"Miss: 0.561761379241943, 0.989751098096633"
10/04/2021 14:15:49,-1,"Miss: 0.571875, 0.989751098096633"
10/04/2021 14:15:49,-1,"Miss: 0.571875, 0.989751098096633"
10/04/2021 14:16:29,1,"cause=Slope"
10/04/2021 14:16:29,2,"cause=Slope"
10/04/2021 14:16:29,3,"cause=Slope"
10/04/2021 14:16:29,4,"cause=Slope"
10/04/2021 14:16:29,5,"cause=Slope"
10/04/2021 14:16:29,6,"cause=Slope"
10/04/2021 14:16:33,1,"damage=Medium"
10/04/2021 14:16:33,2,"damage=Medium"
10/04/2021 14:16:33,3,"damage=Medium"
10/04/2021 14:16:33,4,"damage=Medium"
10/04/2021 14:16:33,5,"damage=Medium"
10/04/2021 14:16:33,6,"damage=Medium"
10/04/2021 14:16:50,6,"open"
10/04/2021 14:16:51,5,"open"
10/04/2021 14:16:52,6,"close"
10/04/2021 14:17:08,5,"close"
10/04/2021 14:17:44,4,"open"
10/04/2021 14:17:46,4,"close"
10/04/2021 14:17:48,4,"open"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.13103953147877"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.129490730877677"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.125409082996374"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.119112609595191"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.118594436310395"
10/04/2021 14:17:49,-1,"Miss: 0.8765625, 0.118594436310395"
10/04/2021 14:17:52,4,"close"
10/04/2021 14:18:22,-1,"Miss: 0.067578125, 0.380673499267936"
10/04/2021 14:18:22,-1,"Miss: 0.0682162523269653, 0.378745530046097"
10/04/2021 14:18:22,-1,"Miss: 0.0688623189926147, 0.377534746251029"
10/04/2021 14:18:22,-1,"Miss: 0.069140625, 0.376343041527498"
10/04/2021 14:18:22,-1,"Miss: 0.0693589508533478, 0.375139898297378"
10/04/2021 14:18:22,-1,"Miss: 0.069972950220108, 0.373989211343567"
10/04/2021 14:18:22,-1,"Miss: 0.069921875, 0.374084919472914"
10/04/2021 14:18:37,4,"damage=Medium"
10/04/2021 14:18:37,5,"damage=Medium"
10/04/2021 14:18:37,6,"damage=Medium"
10/04/2021 14:18:41,4,"cause=Compaction"
10/04/2021 14:18:41,5,"cause=Compaction"
10/04/2021 14:18:41,6,"cause=Compaction"
10/04/2021 14:20:00,5,"open"
10/04/2021 14:20:01,4,"open"
10/04/2021 14:20:06,2,"open"
10/04/2021 14:20:06,1,"open"
10/04/2021 14:20:11,5,"close"
10/04/2021 14:20:12,4,"close"
10/04/2021 14:20:13,1,"close"
10/04/2021 14:20:13,2,"close"
10/04/2021 14:20:16,2,"open"
10/04/2021 14:20:19,-1,"Miss: 0.068359375, 0.9099560761347"
10/04/2021 14:20:19,-1,"Miss: 0.068359375, 0.9099560761347"
10/04/2021 14:20:19,-1,"Miss: 0.0687182068824768, 0.912092664056781"
10/04/2021 14:20:19,-1,"Miss: 0.0698083221912384, 0.913718540532348"
10/04/2021 14:20:19,-1,"Miss: 0.0712546586990356, 0.916114103392661"
10/04/2021 14:20:19,-1,"Miss: 0.0732594192028046, 0.918518334496248"
10/04/2021 14:20:20,-1,"Miss: 0.0745360791683197, 0.919770225424369"
10/04/2021 14:20:20,-1,"Miss: 0.0758234858512879, 0.920937042459737"
10/04/2021 14:20:20,-1,"Miss: 0.07578125, 0.920937042459737"
10/04/2021 14:20:20,2,"close"
10/04/2021 14:20:23,-1,"Miss: 0.115625, 0.530746705710103"
10/04/2021 14:20:23,-1,"Miss: 0.115144562721252, 0.531647085968956"
10/04/2021 14:20:23,-1,"Miss: 0.114499831199646, 0.532855367590707"
10/04/2021 14:20:23,-1,"Miss: 0.112669658660889, 0.534057036325837"
10/04/2021 14:20:23,-1,"Miss: 0.110277736186981, 0.536123339986731"
10/04/2021 14:20:23,-1,"Miss: 0.11015625, 0.537335285505124"
10/04/2021 14:20:23,-1,"Miss: 0.11015625, 0.537335285505124"
10/04/2021 14:20:26,1,"cause=Slope"
10/04/2021 14:20:26,2,"cause=Slope"
10/04/2021 14:20:26,4,"cause=Slope"
10/04/2021 14:20:26,5,"cause=Slope"
10/04/2021 14:20:30,1,"damage=Medium"
10/04/2021 14:20:30,2,"damage=Medium"
10/04/2021 14:20:30,4,"damage=Medium"
10/04/2021 14:20:30,5,"damage=Medium"
10/04/2021 14:20:34,2,"open"
10/04/2021 14:20:35,1,"open"
10/04/2021 14:20:36,4,"open"
10/04/2021 14:20:36,5,"open"
10/04/2021 14:20:37,-1,"Miss: 0.967578125, 0.0483162518301611"
10/04/2021 14:20:37,-1,"Miss: 0.967094326019287, 0.0483162518301611"
10/04/2021 14:20:37,-1,"Miss: 0.966456985473633, 0.0483162518301611"
10/04/2021 14:20:37,-1,"Miss: 0.965821266174316, 0.0494125388551771"
10/04/2021 14:20:37,-1,"Miss: 0.965190410614014, 0.0505948380879392"
10/04/2021 14:20:37,-1,"Miss: 0.9642578125, 0.0517935354922561"
10/04/2021 14:20:37,-1,"Miss: 0.962985610961914, 0.052985687032451"
10/04/2021 14:20:37,-1,"Miss: 0.961313056945801, 0.0556557293692236"
10/04/2021 14:20:37,-1,"Miss: 0.96015625, 0.0571010248901903"
10/04/2021 14:20:37,-1,"Miss: 0.96015625, 0.0571010248901903"
10/04/2021 14:20:38,-1,"Miss: 0.983203125, 0.124450951683748"
10/04/2021 14:20:38,-1,"Miss: 0.983203125, 0.124450951683748"
10/04/2021 14:20:38,-1,"Miss: 0.9828125, 0.124450951683748"
10/04/2021 14:20:38,-1,"Miss: 0.98203296661377, 0.123718887262079"
10/04/2021 14:20:38,-1,"Miss: 0.981388568878174, 0.123718887262079"
10/04/2021 14:20:38,-1,"Miss: 0.980243015289307, 0.124662474692304"
10/04/2021 14:20:38,-1,"Miss: 0.979740047454834, 0.125816557452759"
10/04/2021 14:20:38,-1,"Miss: 0.979101753234863, 0.126647144948756"
10/04/2021 14:20:38,-1,"Miss: 0.9787109375, 0.126647144948756"
10/04/2021 14:20:38,-1,"Miss: 0.97890625, 0.124906592976471"
10/04/2021 14:20:38,-1,"Miss: 0.978515625, 0.124450951683748"
10/04/2021 14:20:38,-1,"Miss: 0.978515625, 0.124450951683748"
10/04/2021 14:20:39,6,"open"
10/04/2021 14:20:42,3,"open"
10/04/2021 14:20:48,-1,"Miss: 0.006640625, 0.890922401171303"
10/04/2021 14:20:48,-1,"Miss: 0.006640625, 0.891484943350796"
10/04/2021 14:20:48,-1,"Miss: 0.00745986178517342, 0.892457752590822"
10/04/2021 14:20:48,-1,"Miss: 0.00878122970461845, 0.893660314959279"
10/04/2021 14:20:48,-1,"Miss: 0.010060828179121, 0.894859302794427"
10/04/2021 14:20:48,-1,"Miss: 0.0109658733010292, 0.896073482396138"
10/04/2021 14:20:48,-1,"Miss: 0.0109375, 0.898243045387994"
10/04/2021 14:20:48,-1,"Miss: 0.0109375, 0.898243045387994"
10/04/2021 14:20:48,3,"close"
10/04/2021 14:20:48,-1,"Miss: 0.10703125, 0.995607613469985"
10/04/2021 14:20:48,-1,"Miss: 0.107421875, 0.995607613469985"
10/04/2021 14:20:48,-1,"Miss: 0.107421875, 0.995607613469985"
10/04/2021 14:21:10,2,"close"
10/04/2021 14:21:11,1,"close"
10/04/2021 14:21:12,4,"close"
10/04/2021 14:21:12,5,"close"
10/04/2021 14:21:12,6,"close"
10/04/2021 14:21:16,-1,"Miss: 0.8328125, 0.538067349926794"
10/04/2021 14:21:16,-1,"Miss: 0.8328125, 0.539103204998055"
10/04/2021 14:21:16,-1,"Miss: 0.834801483154297, 0.540529979968315"
10/04/2021 14:21:16,-1,"Miss: 0.843075180053711, 0.541743042528368"
10/04/2021 14:21:16,-1,"Miss: 0.8484375, 0.542459736456808"
10/04/2021 14:21:16,-1,"Miss: 0.8484375, 0.542459736456808"
10/04/2021 14:21:17,-1,"Miss: 0.98671875, 0.512445095168375"
10/04/2021 14:21:17,-1,"Miss: 0.986092758178711, 0.512445095168375"
10/04/2021 14:21:17,-1,"Miss: 0.9859375, 0.511547887307833"
10/04/2021 14:21:17,-1,"Miss: 0.985546875, 0.510353144230989"
10/04/2021 14:21:17,-1,"Miss: 0.985546875, 0.509162958684114"
10/04/2021 14:21:17,-1,"Miss: 0.98515625, 0.50805270863836"
10/04/2021 14:21:17,-1,"Miss: 0.98515625, 0.50805270863836"
10/04/2021 14:21:25,1,"damage=Medium"
10/04/2021 14:21:25,2,"damage=Medium"
10/04/2021 14:21:25,3,"damage=Medium"
10/04/2021 14:21:25,4,"damage=Medium"
10/04/2021 14:21:25,5,"damage=Medium"
10/04/2021 14:21:25,6,"damage=Medium"
10/04/2021 14:21:27,-1,"Miss: 0.882421875, 0.546120058565154"
10/04/2021 14:21:27,-1,"Miss: 0.882421875, 0.546120058565154"
10/04/2021 14:21:27,-1,"Miss: 0.8828125, 0.546120058565154"
10/04/2021 14:21:27,-1,"Miss: 0.8828125, 0.546120058565154"
10/04/2021 14:21:27,-1,"Miss: 0.866796875, 0.453147877013177"
10/04/2021 14:21:27,-1,"Miss: 0.86640625, 0.453147877013177"
10/04/2021 14:21:27,-1,"Miss: 0.86640625, 0.45176958165092"
10/04/2021 14:21:27,-1,"Miss: 0.86640625, 0.451683748169839"
10/04/2021 14:21:27,-1,"Miss: 0.86640625, 0.451683748169839"
10/04/2021 14:21:29,-1,"Miss: 0.8609375, 0.536603221083455"
10/04/2021 14:21:29,-1,"Miss: 0.8609375, 0.536603221083455"
10/04/2021 14:21:29,-1,"Miss: 0.861328125, 0.535139092240117"
10/04/2021 14:21:29,-1,"Miss: 0.861328125, 0.535139092240117"
10/04/2021 14:21:34,-1,"Miss: 0.383984375, 0.670571010248902"
10/04/2021 14:21:34,-1,"Miss: 0.383984375, 0.670571010248902"
10/04/2021 14:21:34,-1,"Miss: 0.383083081245422, 0.671303074670571"
10/04/2021 14:21:34,-1,"Miss: 0.382441163063049, 0.671303074670571"
10/04/2021 14:21:34,-1,"Miss: 0.38203125, 0.670875292396825"
10/04/2021 14:21:34,-1,"Miss: 0.38203125, 0.669673176845031"
10/04/2021 14:21:34,-1,"Miss: 0.38203125, 0.667944621900165"
10/04/2021 14:21:34,-1,"Miss: 0.38203125, 0.665531633189971"
10/04/2021 14:21:34,-1,"Miss: 0.382833337783814, 0.66394337867748"
10/04/2021 14:21:34,-1,"Miss: 0.383203125, 0.662518301610542"
10/04/2021 14:21:34,-1,"Miss: 0.383203125, 0.662518301610542"
10/04/2021 14:21:35,1,"cause=Dome"
10/04/2021 14:21:35,2,"cause=Dome"
10/04/2021 14:21:35,3,"cause=Dome"
10/04/2021 14:21:35,4,"cause=Dome"
10/04/2021 14:21:35,5,"cause=Dome"
10/04/2021 14:21:35,6,"cause=Dome"
10/04/2021 14:23:00,-1,"canceled"
10/04/2021 14:23:02,-1,"canceled"
