UtcDateTime,LaneIndex,Action
10/04/2021 13:43:03,1,"close"
10/04/2021 13:43:11,1,"cause=Headland"
10/04/2021 13:43:11,2,"cause=Headland"
10/04/2021 13:43:11,3,"cause=Headland"
10/04/2021 13:43:18,-1,"Miss: 0.108984375, 0.508784773060029"
10/04/2021 13:43:18,-1,"Miss: 0.108153653144836, 0.508784773060029"
10/04/2021 13:43:18,-1,"Miss: 0.107517945766449, 0.508232775753798"
10/04/2021 13:43:18,-1,"Miss: 0.107180690765381, 0.507040579531936"
10/04/2021 13:43:18,-1,"Miss: 0.107421875, 0.506588579795022"
10/04/2021 13:43:18,-1,"Miss: 0.107421875, 0.506588579795022"
10/04/2021 13:43:19,-1,"Miss: 0.097265625, 0.528550512445095"
10/04/2021 13:43:19,-1,"Miss: 0.097265625, 0.528550512445095"
10/04/2021 13:43:19,-1,"Miss: 0.097265625, 0.528550512445095"
10/04/2021 13:43:22,1,"damage=Medium"
10/04/2021 13:43:22,2,"damage=Medium"
10/04/2021 13:43:22,3,"damage=Medium"
10/04/2021 13:44:13,3,"open"
10/04/2021 13:44:13,2,"open"
10/04/2021 13:44:14,1,"open"
10/04/2021 13:44:20,1,"close"
10/04/2021 13:44:33,2,"close"
10/04/2021 13:44:33,3,"close"
10/04/2021 13:44:40,-1,"Miss: 0.171875, 0.510248901903367"
10/04/2021 13:44:40,-1,"Miss: 0.171875, 0.511299501924529"
10/04/2021 13:44:40,-1,"Miss: 0.172288262844086, 0.512487498069752"
10/04/2021 13:44:40,-1,"Miss: 0.17424556016922, 0.514186741841485"
10/04/2021 13:44:40,-1,"Miss: 0.176171875, 0.515373352855051"
10/04/2021 13:44:40,-1,"Miss: 0.176171875, 0.515373352855051"
10/04/2021 13:44:41,-1,"Miss: 0.169921875, 0.515373352855051"
10/04/2021 13:44:41,-1,"Miss: 0.169242763519287, 0.515914001018027"
10/04/2021 13:44:41,-1,"Miss: 0.168615579605103, 0.51610541727672"
10/04/2021 13:44:41,-1,"Miss: 0.166061866283417, 0.51610541727672"
10/04/2021 13:44:41,-1,"Miss: 0.162849712371826, 0.514918761581488"
10/04/2021 13:44:41,-1,"Miss: 0.162109375, 0.514641288433382"
10/04/2021 13:44:41,-1,"Miss: 0.162109375, 0.514641288433382"
10/04/2021 13:44:45,1,"damage=Medium"
10/04/2021 13:44:45,2,"damage=Medium"
10/04/2021 13:44:45,3,"damage=Medium"
10/04/2021 13:44:54,-1,"Miss: 0.101953125, 0.527086383601757"
10/04/2021 13:44:54,-1,"Miss: 0.1015625, 0.527086383601757"
10/04/2021 13:44:54,-1,"Miss: 0.101151740550995, 0.527818448023426"
10/04/2021 13:44:54,-1,"Miss: 0.10078125, 0.529051081153345"
10/04/2021 13:44:55,-1,"Miss: 0.10078125, 0.530239121980234"
10/04/2021 13:44:55,-1,"Miss: 0.101147055625916, 0.531432256517089"
10/04/2021 13:44:55,-1,"Miss: 0.1015625, 0.532210834553441"
10/04/2021 13:44:55,-1,"Miss: 0.1015625, 0.532210834553441"
10/04/2021 13:44:55,-1,"Miss: 0.1046875, 0.528550512445095"
10/04/2021 13:44:55,-1,"Miss: 0.104053521156311, 0.528550512445095"
10/04/2021 13:44:55,-1,"Miss: 0.101974415779114, 0.527645395929607"
10/04/2021 13:44:55,-1,"Miss: 0.0972856521606445, 0.527086383601757"
10/04/2021 13:44:55,-1,"Miss: 0.0927734375, 0.528184480234261"
10/04/2021 13:44:55,-1,"Miss: 0.09296875, 0.530014641288433"
10/04/2021 13:44:55,-1,"Miss: 0.09296875, 0.530014641288433"
10/04/2021 13:44:57,1,"cause=ForestEdge"
10/04/2021 13:44:57,2,"cause=ForestEdge"
10/04/2021 13:44:57,3,"cause=ForestEdge"
10/04/2021 13:45:50,3,"open"
10/04/2021 13:45:52,2,"open"
10/04/2021 13:45:53,1,"open"
10/04/2021 13:46:01,4,"open"
10/04/2021 13:46:01,5,"open"
10/04/2021 13:46:01,6,"open"
10/04/2021 13:46:02,-1,"Miss: 0.010546875, 0.912152269399707"
10/04/2021 13:46:02,-1,"Miss: 0.010150645673275, 0.912152269399707"
10/04/2021 13:46:02,-1,"Miss: 0.00951694622635841, 0.911686239619555"
10/04/2021 13:46:02,-1,"Miss: 0.00888027921319008, 0.910493060401034"
10/04/2021 13:46:02,-1,"Miss: 0.00824696645140648, 0.909306136615803"
10/04/2021 13:46:02,-1,"Miss: 0.00761138424277306, 0.908115012753935"
10/04/2021 13:46:02,-1,"Miss: 0.00653106272220612, 0.906925139978724"
10/04/2021 13:46:03,-1,"Miss: 0.00594749264419079, 0.905728833043558"
10/04/2021 13:46:03,-1,"Miss: 0.0056640625, 0.905197657393851"
10/04/2021 13:46:03,-1,"Miss: 0, 0"
10/04/2021 13:46:03,-1,"Miss: 0.0546875, 0.891654465592972"
10/04/2021 13:46:03,-1,"Miss: 0.053980952501297, 0.891654465592972"
10/04/2021 13:46:03,-1,"Miss: 0.0527865707874298, 0.891654465592972"
10/04/2021 13:46:03,-1,"Miss: 0.049885505437851, 0.890879506771596"
10/04/2021 13:46:03,-1,"Miss: 0.047626194357872, 0.890922401171303"
10/04/2021 13:46:03,-1,"Miss: 0.0457168489694595, 0.890922401171303"
10/04/2021 13:46:03,-1,"Miss: 0.04609375, 0.890922401171303"
10/04/2021 13:46:03,-1,"Miss: 0.06640625, 0.922401171303075"
10/04/2021 13:46:03,-1,"Miss: 0.06640625, 0.923133235724744"
10/04/2021 13:46:03,-1,"Miss: 0.06640625, 0.923133235724744"
10/04/2021 13:46:04,3,"close"
10/04/2021 13:46:04,1,"close"
10/04/2021 13:46:05,2,"close"
10/04/2021 13:46:09,4,"close"
10/04/2021 13:46:12,5,"close"
10/04/2021 13:46:15,6,"close"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.537335285505124"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.538569482493366"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.539897510980966"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.539897510980966"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.538327799360016"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.535244138837733"
10/04/2021 13:46:25,-1,"Miss: 0.01796875, 0.535871156661786"
10/04/2021 13:46:26,-1,"Miss: 0.15546875, 0.478770131771596"
10/04/2021 13:46:26,-1,"Miss: 0.15546875, 0.480259773846427"
10/04/2021 13:46:26,-1,"Miss: 0.155859375, 0.481933772476665"
10/04/2021 13:46:26,-1,"Miss: 0.155859375, 0.483372343406845"
10/04/2021 13:46:26,-1,"Miss: 0.155502581596375, 0.485295308282051"
10/04/2021 13:46:26,-1,"Miss: 0.154867434501648, 0.486880479759563"
10/04/2021 13:46:26,-1,"Miss: 0.1546875, 0.487554904831625"
10/04/2021 13:46:26,-1,"Miss: 0.1546875, 0.487554904831625"
10/04/2021 13:46:32,1,"cause=Compaction"
10/04/2021 13:46:32,2,"cause=Compaction"
10/04/2021 13:46:32,3,"cause=Compaction"
10/04/2021 13:46:32,4,"cause=Compaction"
10/04/2021 13:46:32,5,"cause=Compaction"
10/04/2021 13:46:32,6,"cause=Compaction"
10/04/2021 13:46:39,-1,"Miss: 0.8703125, 0.356515373352855"
10/04/2021 13:46:39,-1,"Miss: 0.87005672454834, 0.357726738009585"
10/04/2021 13:46:39,-1,"Miss: 0.869423770904541, 0.358912902206488"
10/04/2021 13:46:39,-1,"Miss: 0.866553211212158, 0.357316292222387"
10/04/2021 13:46:39,-1,"Miss: 0.863390922546387, 0.356515373352855"
10/04/2021 13:46:39,-1,"Miss: 0.8625, 0.356515373352855"
10/04/2021 13:46:39,-1,"Miss: 0.8625, 0.356515373352855"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.357247437774524"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.356560948652544"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.354952855480188"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.352578650456396"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.350915107336086"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.350658857979502"
10/04/2021 13:46:40,-1,"Miss: 0.90390625, 0.350658857979502"
10/04/2021 13:46:40,-1,"Miss: 0.968359375, 0.32796486090776"
10/04/2021 13:46:40,-1,"Miss: 0.968359375, 0.329583498953377"
10/04/2021 13:46:40,-1,"Miss: 0.968359375, 0.33200975811848"
10/04/2021 13:46:40,-1,"Miss: 0.96778507232666, 0.335585989330733"
10/04/2021 13:46:40,-1,"Miss: 0.966727828979492, 0.337611007131909"
10/04/2021 13:46:40,-1,"Miss: 0.965442752838135, 0.340019527675467"
10/04/2021 13:46:40,-1,"Miss: 0.965234375, 0.340409956076135"
10/04/2021 13:46:40,-1,"Miss: 0.965234375, 0.340409956076135"
10/04/2021 13:46:40,-1,"Miss: 0.911328125, 0.347730600292826"
10/04/2021 13:46:40,-1,"Miss: 0.9109375, 0.346883525261942"
10/04/2021 13:46:40,-1,"Miss: 0.910239410400391, 0.345113952547355"
10/04/2021 13:46:40,-1,"Miss: 0.91015625, 0.343765727946559"
10/04/2021 13:46:40,-1,"Miss: 0.909361934661865, 0.341849599366307"
10/04/2021 13:46:40,-1,"Miss: 0.908209323883057, 0.342358300137834"
10/04/2021 13:46:40,-1,"Miss: 0.9078125, 0.342606149341142"
10/04/2021 13:46:40,-1,"Miss: 0.9078125, 0.342606149341142"
10/04/2021 13:46:41,-1,"Miss: 0.86875, 0.39311859443631"
10/04/2021 13:46:41,-1,"Miss: 0.86875, 0.394932402000595"
10/04/2021 13:46:41,-1,"Miss: 0.86875, 0.396127904665767"
10/04/2021 13:46:41,-1,"Miss: 0.869427013397217, 0.397852348897328"
10/04/2021 13:46:41,-1,"Miss: 0.870066452026367, 0.401251953482453"
10/04/2021 13:46:41,-1,"Miss: 0.873027420043945, 0.406983985733323"
10/04/2021 13:46:41,-1,"Miss: 0.877301025390625, 0.413373285296372"
10/04/2021 13:46:41,-1,"Miss: 0.882398891448975, 0.420538750085789"
10/04/2021 13:46:41,-1,"Miss: 0.891015625, 0.431918008784773"
10/04/2021 13:46:41,-1,"Miss: 0.891015625, 0.431918008784773"
10/04/2021 13:46:48,1,"damage=Low"
10/04/2021 13:46:48,2,"damage=Low"
10/04/2021 13:46:48,3,"damage=Low"
10/04/2021 13:46:48,4,"damage=Low"
10/04/2021 13:46:48,5,"damage=Low"
10/04/2021 13:46:48,6,"damage=Low"
10/04/2021 13:47:16,4,"open"
10/04/2021 13:47:19,4,"close"
10/04/2021 13:47:38,6,"open"
10/04/2021 13:47:42,2,"open"
10/04/2021 13:47:45,3,"open"
10/04/2021 13:47:50,3,"close"
10/04/2021 13:47:51,2,"close"
